	Valor1	Valor2
9185	0.24089	0.26152
9186	0.23490	0.34342
9187	0.24859	0.31304
9188	0.26622	0.52898
9189	0.21349	0.25819
9190	0.25223	0.42290
9191	0.22127	0.33970
9192	0.30125	0.45542
9193	0.40843	0.38889
9194	0.20600	0.29270
9195	0.18951	0.20156
9196	0.19834	0.46276
9197	0.29488	0.48429
9198	0.23709	0.28808
9199	0.24098	0.38732
9200	0.18032	0.47990
9201	0.31973	0.39539
9202	0.35246	0.65157
9203	0.24889	0.39826
9204	0.22972	0.28085
9205	0.24940	0.33035
9206	0.23563	0.34049
9207	0.20532	0.42089
9208	0.24157	0.36894
9209	0.28438	0.34534
9210	0.24262	0.41436
9211	0.24349	0.23683
9212	0.25138	0.47227
9213	0.27129	0.21374
9214	0.27587	0.44067
9215	0.26649	0.47061
9216	0.25946	0.37692
9217	0.10694	0.08550
9218	0.26888	0.34344
9219	0.36716	0.31897
9220	0.41111	0.48085
9221	0.26736	0.24698
9222	0.28888	0.28427
9223	0.28293	0.51714
9224	0.25192	0.38631
9225	0.21738	0.43323
9226	0.24557	0.31437
9227	0.25717	0.31141
9228	0.21780	0.30298
9229	0.24383	0.27674
9230	0.22443	0.29294
9231	0.22995	0.21194
9232	0.24407	0.31244
9233	0.16808	0.25401
9234	0.24160	0.42099
9235	0.26404	0.29122
9236	0.23379	0.50656
9237	0.25101	0.48193
9238	0.21970	0.26821
9239	0.37412	0.30668
9240	0.27637	0.33563
9241	0.29788	0.28737
9242	0.17406	0.22180
9243	0.24951	0.22650
9244	0.29522	0.42085
9245	0.27953	0.24797
9246	0.25921	0.30366
9247	0.23170	0.30933
9248	0.15881	0.21440
9249	0.22236	0.25224
9250	0.24589	0.24705
9251	0.34740	0.50494
9252	0.25593	0.51971
9253	0.24894	0.50554
9254	0.25785	0.39109
9255	0.22751	0.30722
9256	0.24380	0.27861
9257	0.23906	0.38918
9258	0.22552	0.35277
9259	0.22836	0.31691
9260	0.21172	0.32743
9261	0.18393	0.23666
9262	0.26877	0.53056
9263	0.24139	0.42464
9264	0.28699	0.13372
9265	0.39781	0.39033
9266	0.25537	0.28446
9267	0.26092	0.44194
9268	0.21355	0.24613
9269	0.23898	0.24219
9270	0.25761	0.25910
9271	0.24124	0.33213
9272	0.20315	0.41579
9273	0.29042	0.30463
9274	0.28247	0.43184
9275	0.25897	0.43727
9276	0.28547	0.37033
9277	0.21960	0.53790
9278	0.24932	0.32442
9279	0.23703	0.33207
9280	0.23355	0.42718
9281	0.28490	0.30842
9282	0.25153	0.52349
9283	0.24328	0.45380
9284	0.21785	0.26543
9285	0.31025	0.39030
9286	0.28106	0.55887
9287	0.22177	0.32157
9288	0.27007	0.41051
9289	0.21847	0.40869
9290	0.23807	0.33505
9291	0.22162	0.48618
9292	0.25284	0.23775
9293	0.20795	0.39039
9294	0.23305	0.44464
9295	0.17104	0.21815
9296	0.36697	0.44296
9297	0.24299	0.30188
9298	0.24030	0.29415
9299	0.20814	0.24652
9300	0.20737	0.29363
9301	0.34094	0.42109
9302	0.23017	0.33706
9303	0.24196	0.48626
9304	0.29694	0.39591
9305	0.24093	0.22002
9306	0.22447	0.32555
9307	0.25199	0.26259
9308	0.24020	0.20908
9309	0.24055	0.36850
9310	0.21672	0.21451
9311	0.46155	0.45285
9312	0.24213	0.41753
9313	0.25398	0.28953
9314	0.22374	0.26217
9315	0.25366	0.25309
9316	0.26198	0.23568
9317	0.22724	0.22926
9318	0.19137	0.16526
9319	0.24868	0.29032
9320	0.19955	0.36935
9321	0.21908	0.23351
9322	0.28105	0.16731
9323	0.21369	0.21348
9324	0.24071	0.50767
9325	0.27786	0.61233
9326	0.20667	0.27860
9327	0.20952	0.18722
9328	0.27713	0.46300
9329	0.22971	0.40931
9330	0.19334	0.33918
9331	0.29459	0.45758
9332	0.36766	0.59734
9333	0.29368	0.25144
9334	0.17651	0.18060
9335	0.25815	0.34821
9336	0.31697	0.39869
9337	0.24022	0.36260
9338	0.22605	0.32518
9339	0.25987	0.47070
9340	0.24050	0.47218
9341	0.24043	0.28141
9342	0.27493	0.45098
9343	0.25383	0.32575
9344	0.27626	0.32947
9345	0.27714	0.19136
9346	0.24454	0.44432
9347	0.28880	0.31057
9348	0.29243	0.29674
9349	0.21825	0.25258
9350	0.26344	0.42255
9351	0.24612	0.43571
9352	0.21268	0.37628
9353	0.19826	0.30161
9354	0.26314	0.29460
9355	0.25585	0.52137
9356	0.25221	0.22207
9357	0.17799	0.16320
9358	0.24797	0.42053
9359	0.26512	0.44316
9360	0.30257	0.34786
9361	0.22188	0.34871
9362	0.35399	0.60372
9363	0.23001	0.51127
9364	0.25499	0.48296
9365	0.23853	0.40568
9366	0.37234	0.40910
9367	0.27162	0.33965
9368	0.27367	0.28040
9369	0.42496	0.43619
9370	0.23496	0.46335
9371	0.24790	0.47533
9372	0.27214	0.52901
9373	0.22594	0.27329
9374	0.32713	0.41634
9375	0.27551	0.32101
9376	0.13987	0.12640
9377	0.21327	0.25639
9378	0.24097	0.29485
9379	0.25355	0.24251
9380	0.23031	0.34181
9381	0.22748	0.46262
9382	0.25628	0.27916
9383	0.23364	0.29574
9384	0.23965	0.33678
9385	0.23848	0.36337
9386	0.19679	0.14430
9387	0.22830	0.36431
9388	0.29979	0.45458
9389	0.21901	0.32489
9390	0.23901	0.52270
9391	0.26541	0.45260
9392	0.23383	0.26586
9393	0.22289	0.27011
9394	0.25274	0.39363
9395	0.24497	0.18538
9396	0.21777	0.29672
9397	0.23131	0.32959
9398	0.25562	0.35912
9399	0.24169	0.26133
9400	0.25881	0.29978
9401	0.28293	0.62969
9402	0.23059	0.29581
9403	0.26972	0.47952
9404	0.27324	0.25514
9405	0.21791	0.32286
9406	0.26729	0.34992
9407	0.27997	0.24776
9408	0.34979	0.31252
9409	0.22227	0.27246
9410	0.24539	0.28650
9411	0.21547	0.33329
9412	0.19863	0.34023
9413	0.21957	0.25272
9414	0.28695	0.43329
9415	0.27239	0.25899
9416	0.25034	0.31677
9417	0.19680	0.34767
9418	0.22971	0.23300
9419	0.25419	0.21525
9420	0.35000	0.62226
9421	0.25309	0.45629
9422	0.30122	0.35332
9423	0.22440	0.42689
9424	0.22310	0.31931
9425	0.39222	0.63341
9426	0.24221	0.31724
9427	0.25405	0.30140
9428	0.25514	0.28105
9429	0.22064	0.25781
9430	0.24795	0.42157
9431	0.22745	0.27061
9432	0.25379	0.53564
9433	0.23001	0.33091
9434	0.26057	0.35993
9435	0.25196	0.45936
9436	0.23231	0.57869
9437	0.21492	0.41767
9438	0.22121	0.57259
9439	0.22141	0.37112
9440	0.24381	0.48385
9441	0.22392	0.27227
9442	0.23447	0.50419
9443	0.37250	0.42779
9444	0.27215	0.32541
9445	0.33689	0.43060
9446	0.18208	0.15986
9447	0.20791	0.56299
9448	0.26716	0.42450
9449	0.26121	0.46911
9450	0.22201	0.47166
9451	0.24222	0.21790
9452	0.24547	0.44527
9453	0.37825	0.35934
9454	0.21265	0.30193
9455	0.24635	0.36336
9456	0.21266	0.18825
9457	0.26991	0.38345
9458	0.25515	0.34914
9459	0.19280	0.34741
9460	0.35794	0.51454
9461	0.24451	0.23855
9462	0.25144	0.44513
9463	0.23043	0.26558
9464	0.33142	0.45860
9465	0.22268	0.42271
9466	0.38492	0.43250
9467	0.23611	0.31478
9468	0.21686	0.41550
9469	0.28076	0.44046
9470	0.24955	0.28961
9471	0.30146	0.36424
9472	0.36068	0.38499
9473	0.29205	0.25931
9474	0.21111	0.29924
9475	0.25150	0.43856
9476	0.37519	0.45164
9477	0.22267	0.25154
9478	0.20587	0.29979
9479	0.23553	0.44963
9480	0.20373	0.25754
9481	0.24857	0.40496
9482	0.24943	0.25677
9483	0.23883	0.50110
9484	0.24759	0.50928
9485	0.29682	0.43378
9486	0.29242	0.34117
9487	0.39170	0.37531
9488	0.25048	0.27677
9489	0.26484	0.34651
9490	0.24243	0.21607
9491	0.34392	0.50208
9492	0.33176	0.30493
9493	0.23377	0.19612
9494	0.17136	0.35242
9495	0.28123	0.32221
9496	0.26623	0.32181
9497	0.40977	0.44196
9498	0.21389	0.34336
9499	0.33193	0.40448
9500	0.28602	0.44938
9501	0.27593	0.22439
9502	0.25310	0.23690
9503	0.21692	0.52365
9504	0.23854	0.28956
9505	0.26042	0.27097
9506	0.34711	0.47440
9507	0.34868	0.46394
9508	0.27467	0.39759
9509	0.21888	0.25108
9510	0.28911	0.43199
9511	0.23066	0.32523
9512	0.36042	0.41281
9513	0.21837	0.32254
9514	0.24592	0.51741
9515	0.25583	0.38038
9516	0.22391	0.33864
9517	0.21202	0.31650
9518	0.27532	0.41061
9519	0.37766	0.48785
9520	0.23866	0.29572
9521	0.27746	0.50287
9522	0.27731	0.20474
9523	0.35327	0.49261
9524	0.20645	0.41798
9525	0.27652	0.52204
9526	0.22163	0.50995
9527	0.23348	0.29986
9528	0.27799	0.33125
9529	0.25184	0.34875
9530	0.26589	0.44310
9531	0.30923	0.33127
9532	0.22552	0.45580
9533	0.26191	0.32806
9534	0.24972	0.26733
9535	0.22990	0.29726
9536	0.24373	0.31654
9537	0.15990	0.23755
9538	0.20982	0.26635
9539	0.23455	0.32685
9540	0.30419	0.38065
9541	0.20574	0.40863
9542	0.33691	0.47936
9543	0.28350	0.43927
9544	0.26877	0.42253
9545	0.23842	0.33267
9546	0.24834	0.32219
9547	0.22535	0.33359
9548	0.16495	0.16435
9549	0.33749	0.38115
9550	0.19716	0.22836
9551	0.22718	0.51031
9552	0.22540	0.38233
9553	0.32270	0.46358
9554	0.27587	0.25818
9555	0.22578	0.29876
9556	0.23404	0.28083
9557	0.19838	0.31816
9558	0.18387	0.57911
9559	0.29995	0.43981
9560	0.24215	0.31118
9561	0.21174	0.30493
9562	0.24179	0.26132
9563	0.23691	0.31869
9564	0.24126	0.32006
9565	0.24107	0.45154
9566	0.25032	0.37468
9567	0.23883	0.37197
9568	0.25717	0.23920
9569	0.37476	0.58586
9570	0.31667	0.48621
9571	0.39646	0.41341
9572	0.27859	0.41964
9573	0.37149	0.66954
9574	0.25263	0.23847
9575	0.21546	0.50590
9576	0.26152	0.23213
9577	0.19371	0.24260
9578	0.24362	0.28534
9579	0.22350	0.32288
9580	0.31096	0.47728
9581	0.23527	0.42547
9582	0.38075	0.37602
9583	0.21821	0.22016
9584	0.26094	0.27887
9585	0.27904	0.48153
9586	0.24645	0.32143
9587	0.20940	0.27778
9588	0.25221	0.21873
9589	0.37694	0.41387
9590	0.24738	0.22627
9591	0.28234	0.42780
9592	0.27062	0.36463
9593	0.24600	0.27332
9594	0.25945	0.52993
9595	0.26125	0.29624
9596	0.26501	0.24842
9597	0.21778	0.32524
9598	0.18338	0.08547
9599	0.24915	0.32314
9600	0.24109	0.35137
9601	0.20985	0.24157
9602	0.24372	0.35854
9603	0.25035	0.46529
9604	0.23889	0.48321
9605	0.20595	0.31150
9606	0.23524	0.26983
9607	0.23361	0.27815
9608	0.39667	0.53007
9609	0.29929	0.40527
9610	0.30343	0.43290
9611	0.38238	0.46890
9612	0.32861	0.47773
9613	0.15354	0.16653
9614	0.36952	0.55556
9615	0.24793	0.44797
9616	0.22888	0.28479
9617	0.25308	0.52430
9618	0.21856	0.23137
9619	0.26738	0.52606
9620	0.22747	0.29236
9621	0.21667	0.43098
9622	0.24325	0.32217
9623	0.21668	0.32842
9624	0.28476	0.25845
9625	0.23176	0.47280
9626	0.31008	0.44004
9627	0.35629	0.36965
9628	0.22456	0.44264
9629	0.17115	0.30341
9630	0.24826	0.34404
9631	0.30978	0.54803
9632	0.21608	0.36029
9633	0.28865	0.50698
9634	0.24049	0.20946
9635	0.31809	0.32747
9636	0.21495	0.44308
9637	0.29227	0.29164
9638	0.22995	0.48630
9639	0.18951	0.30414
9640	0.36988	0.39189
9641	0.27023	0.25835
9642	0.28764	0.30458
9643	0.22453	0.21795
9644	0.22240	0.22147
9645	0.23340	0.39760
9646	0.24247	0.47826
9647	0.26709	0.31636
9648	0.28194	0.30793
9649	0.19900	0.44852
9650	0.25630	0.47879
9651	0.24832	0.41950
9652	0.26764	0.46548
9653	0.25316	0.36196
9654	0.24102	0.28865
9655	0.28368	0.49067
9656	0.26621	0.36881
9657	0.23017	0.45568
9658	0.21969	0.33990
9659	0.24958	0.34889
9660	0.29773	0.24126
9661	0.21155	0.47525
9662	0.24576	0.23608
9663	0.22985	0.30416
9664	0.22113	0.44207
9665	0.26256	0.25278
9666	0.27130	0.28602
9667	0.23513	0.42916
9668	0.19432	0.29168
9669	0.27192	0.49394
9670	0.19847	0.29530
9671	0.30336	0.52659
9672	0.25137	0.47378
9673	0.19978	0.22202
9674	0.21064	0.29766
9675	0.26396	0.43643
9676	0.26105	0.21839
9677	0.16836	0.20293
9678	0.32300	0.44075
9679	0.24544	0.33126
9680	0.25312	0.15033
9681	0.24709	0.33453
9682	0.30774	0.42688
9683	0.21398	0.30469
9684	0.33519	0.47382
9685	0.22896	0.26081
9686	0.22907	0.42510
9687	0.24354	0.32407
9688	0.27612	0.37972
9689	0.40334	0.36353
9690	0.26783	0.46322
9691	0.23810	0.27060
9692	0.23438	0.45359
9693	0.22919	0.41153
9694	0.24343	0.41677
9695	0.23743	0.37641
9696	0.23575	0.27332
9697	0.21458	0.32541
9698	0.24137	0.27330
9699	0.24394	0.25719
9700	0.22518	0.49515
9701	0.36702	0.40100
9702	0.24818	0.42089
9703	0.25816	0.43464
9704	0.23626	0.51260
9705	0.21946	0.29458
9706	0.23944	0.17893
9707	0.22178	0.16322
9708	0.31514	0.36835
9709	0.23092	0.38872
9710	0.33750	0.40022
9711	0.30275	0.38536
9712	0.21661	0.33762
9713	0.30456	0.33727
9714	0.23096	0.34686
9715	0.24352	0.32347
9716	0.20022	0.24095
9717	0.23790	0.20858
9718	0.24099	0.42032
9719	0.22983	0.35486
9720	0.24457	0.40378
9721	0.26372	0.25678
9722	0.21746	0.39561
9723	0.20181	0.40500
9724	0.23350	0.36692
9725	0.18563	0.62539
9726	0.21589	0.44555
9727	0.21409	0.23826
9728	0.18855	0.29472
9729	0.22914	0.27872
9730	0.22249	0.27807
9731	0.29994	0.40177
9732	0.33230	0.41773
9733	0.27447	0.45397
9734	0.25265	0.31494
9735	0.22937	0.28692
9736	0.31395	0.45372
9737	0.24682	0.43758
9738	0.20811	0.53205
9739	0.24999	0.28296
9740	0.35659	0.52006
9741	0.22149	0.25505
9742	0.26123	0.28022
9743	0.22598	0.35407
9744	0.28337	0.27213
9745	0.24363	0.30667
9746	0.22983	0.35430
9747	0.25942	0.30265
9748	0.19469	0.38021
9749	0.28513	0.42577
9750	0.25352	0.26755
9751	0.21712	0.31412
9752	0.25774	0.58361
9753	0.23036	0.34991
9754	0.21061	0.27498
9755	0.25747	0.28679
9756	0.18962	0.35945
9757	0.23566	0.30595
9758	0.23387	0.16971
9759	0.24732	0.41054
9760	0.23957	0.34264
9761	0.25292	0.48419
9762	0.25586	0.37546
9763	0.23684	0.40297
9764	0.29435	0.42679
9765	0.21840	0.31260
9766	0.26927	0.31282
9767	0.15731	0.19827
9768	0.24413	0.45549
9769	0.36583	0.41075
9770	0.25415	0.22228
9771	0.28170	0.47320
9772	0.24527	0.24621
9773	0.27131	0.29213
9774	0.28456	0.28304
9775	0.26867	0.33939
9776	0.21024	0.36755
9777	0.23522	0.37962
9778	0.29284	0.45831
9779	0.26355	0.38684
9780	0.22879	0.37943
9781	0.30318	0.34949
9782	0.22607	0.33386
9783	0.21983	0.24693
9784	0.31826	0.61592
9785	0.22018	0.34436
9786	0.20128	0.36891
9787	0.27492	0.39336
9788	0.20436	0.33238
9789	0.27461	0.41164
9790	0.26345	0.35674
9791	0.24703	0.46299
9792	0.41106	0.40106
9793	0.24401	0.37222
9794	0.23688	0.27969
9795	0.24452	0.32184
9796	0.22140	0.43762
9797	0.28499	0.37462
9798	0.24288	0.30965
9799	0.25007	0.42908
9800	0.26732	0.26401
9801	0.24143	0.33209
9802	0.26712	0.33478
9803	0.19839	0.24577
9804	0.23355	0.36019
9805	0.24699	0.25909
9806	0.32335	0.38158
9807	0.22741	0.29251
9808	0.23953	0.26912
9809	0.24951	0.31627
9810	0.23385	0.24084
9811	0.20829	0.47900
9812	0.25609	0.28398
9813	0.23584	0.29259
9814	0.24889	0.40241
9815	0.20837	0.38490
9816	0.26858	0.31352
9817	0.21616	0.28672
9818	0.25790	0.39754
9819	0.21222	0.36543
9820	0.26249	0.35357
9821	0.28992	0.43997
9822	0.30155	0.45654
9823	0.28998	0.39376
9824	0.26184	0.33730
9825	0.26297	0.32295
9826	0.26540	0.30071
9827	0.21155	0.20207
9828	0.28380	0.44107
9829	0.27492	0.47873
9830	0.20172	0.26503
9831	0.30655	0.36003
9832	0.23248	0.44562
9833	0.23749	0.25701
9834	0.22456	0.33014
9835	0.23531	0.27388
9836	0.29843	0.40173
9837	0.23071	0.29401
9838	0.23138	0.22668
9839	0.40487	0.68036
9840	0.19222	0.38052
9841	0.25248	0.19998
9842	0.27428	0.28314
9843	0.23795	0.34762
9844	0.25930	0.30906
9845	0.22985	0.24673
9846	0.27330	0.32518
9847	0.24904	0.28377
9848	0.20283	0.38358
9849	0.35217	0.61317
9850	0.27789	0.49396
9851	0.28803	0.26258
9852	0.25116	0.55505
9853	0.25009	0.50778
9854	0.20904	0.36294
9855	0.20917	0.25701
9856	0.25267	0.46531
9857	0.28388	0.34717
9858	0.23915	0.32357
9859	0.25788	0.48292
9860	0.25388	0.47947
9861	0.25463	0.21376
9862	0.25631	0.44049
9863	0.22043	0.26257
9864	0.25177	0.43945
9865	0.28577	0.28886
9866	0.23228	0.31407
9867	0.25427	0.23987
9868	0.26693	0.45089
9869	0.24134	0.46409
9870	0.36795	0.52873
9871	0.22608	0.23677
9872	0.20230	0.35073
9873	0.25414	0.47992
9874	0.30490	0.22116
9875	0.24381	0.21840
9876	0.23909	0.56840
9877	0.22369	0.29847
9878	0.23119	0.33715
9879	0.25369	0.45942
9880	0.23168	0.36473
9881	0.27614	0.50849
9882	0.26419	0.50164
9883	0.28728	0.55364
9884	0.25579	0.37103
9885	0.24085	0.51431
9886	0.28084	0.43329
9887	0.19225	0.17478
9888	0.25891	0.29953
9889	0.21745	0.26443
9890	0.26694	0.40711
9891	0.26130	0.59159
9892	0.24832	0.41333
9893	0.32645	0.31130
9894	0.26051	0.32409
9895	0.18781	0.33844
9896	0.22811	0.27434
9897	0.22300	0.19726
9898	0.25374	0.26369
9899	0.27956	0.34295
9900	0.27201	0.42190
9901	0.26008	0.43755
9902	0.37880	0.46222
9903	0.36035	0.60885
9904	0.23594	0.47483
9905	0.24394	0.32436
9906	0.19457	0.35969
9907	0.28140	0.37962
9908	0.28539	0.20909
9909	0.20811	0.28897
9910	0.21879	0.41163
9911	0.20778	0.25021
9912	0.25826	0.33883
9913	0.26912	0.44353
9914	0.25531	0.32797
9915	0.26317	0.28082
9916	0.25577	0.29629
9917	0.23962	0.41652
9918	0.22142	0.42305
9919	0.17656	0.21056
9920	0.26037	0.46127
9921	0.21826	0.33860
9922	0.25835	0.28488
9923	0.25947	0.34318
9924	0.21950	0.32623
9925	0.33375	0.46519
9926	0.26141	0.44520
9927	0.25509	0.58133
9928	0.24442	0.32047
9929	0.21015	0.14669
9930	0.23835	0.29788
9931	0.32518	0.44080
9932	0.24897	0.25070
9933	0.25315	0.41189
9934	0.32106	0.35801
9935	0.21935	0.48604
9936	0.23879	0.37517
9937	0.24863	0.42002
9938	0.31708	0.35889
9939	0.36195	0.50924
9940	0.27164	0.32453
9941	0.25216	0.33158
9942	0.26346	0.30483
9943	0.20230	0.24642
9944	0.22837	0.35848
9945	0.26045	0.44590
9946	0.23347	0.47961
9947	0.23479	0.19992
9948	0.25082	0.33524
9949	0.20759	0.41322
9950	0.25238	0.29780
9951	0.25212	0.52746
9952	0.22283	0.23539
9953	0.23212	0.21539
9954	0.22470	0.53761
9955	0.27503	0.62935
9956	0.24109	0.46604
9957	0.15548	0.16927
9958	0.21850	0.37322
9959	0.28189	0.44398
9960	0.25871	0.29749
9961	0.20389	0.24982
9962	0.24683	0.25430
9963	0.31504	0.36114
9964	0.29690	0.36626
9965	0.20409	0.39935
9966	0.23177	0.30526
9967	0.13517	0.18216
9968	0.21898	0.34797
9969	0.21053	0.46742
9970	0.24181	0.54342
9971	0.24616	0.23703
9972	0.18819	0.17637
9973	0.26203	0.23688
9974	0.25180	0.26547
9975	0.24048	0.28999
9976	0.30401	0.33715
9977	0.27040	0.33061
9978	0.25067	0.53575
9979	0.27384	0.28468
9980	0.25148	0.53334
9981	0.24247	0.26983
9982	0.20974	0.26633
9983	0.25091	0.24128
9984	0.24869	0.27168
9985	0.43788	0.56637
9986	0.24106	0.22456
9987	0.22233	0.38057
9988	0.19608	0.13964
9989	0.40795	0.45841
9990	0.27057	0.36710
9991	0.22011	0.44849
9992	0.24776	0.42020
9993	0.26634	0.25461
9994	0.23964	0.45206
9995	0.33996	0.56920
9996	0.25386	0.24573
9997	0.24958	0.20426
9998	0.24691	0.22284
9999	0.21707	0.23775
10000	0.25308	0.48095
10001	0.21376	0.37948
10002	0.18343	0.45888
10003	0.22749	0.34941
10004	0.22737	0.37973
10005	0.22659	0.28234
10006	0.21300	0.41422
10007	0.41948	0.43734
10008	0.17431	0.16199
10009	0.20785	0.31385
10010	0.23400	0.46014
10011	0.23398	0.31130
10012	0.25016	0.40781
10013	0.22585	0.33153
10014	0.22959	0.26437
10015	0.32210	0.48799
10016	0.28699	0.27930
10017	0.38308	0.41893
10018	0.22591	0.54849
10019	0.25283	0.50302
10020	0.22425	0.27708
10021	0.29108	0.41192
10022	0.24447	0.21900
10023	0.38535	0.55375
10024	0.25539	0.30086
10025	0.25663	0.42832
10026	0.25340	0.28745
10027	0.24393	0.42132
10028	0.20813	0.40801
10029	0.30044	0.37930
10030	0.22808	0.61063
10031	0.25756	0.25030
10032	0.26971	0.21401
10033	0.13617	0.16934
10034	0.25802	0.38988
10035	0.24365	0.23462
10036	0.31009	0.31224
10037	0.25227	0.29535
10038	0.38918	0.36734
10039	0.20902	0.25249
10040	0.32841	0.36874
10041	0.24175	0.48607
10042	0.25998	0.33811
10043	0.23658	0.48701
10044	0.23229	0.30988
10045	0.21060	0.29988
10046	0.22476	0.29335
10047	0.39634	0.50988
10048	0.26176	0.43254
10049	0.30707	0.40373
10050	0.27884	0.38177
10051	0.24722	0.27558
10052	0.20634	0.27027
10053	0.26287	0.34937
10054	0.32969	0.34009
10055	0.23335	0.30634
10056	0.20344	0.29172
10057	0.30405	0.53700
10058	0.24986	0.30412
10059	0.38057	0.45984
10060	0.23580	0.33962
10061	0.26641	0.35370
10062	0.26699	0.34903
10063	0.23776	0.33146
10064	0.28656	0.31489
10065	0.35400	0.51780
10066	0.28283	0.35884
10067	0.29068	0.43224
10068	0.27316	0.32279
10069	0.38011	0.43462
10070	0.27100	0.33745
10071	0.38307	0.43248
10072	0.21468	0.24774
10073	0.22606	0.33741
10074	0.35324	0.24034
10075	0.23018	0.50422
10076	0.22164	0.43118
10077	0.24052	0.24372
10078	0.22633	0.27403
10079	0.23574	0.29580
10080	0.31247	0.24560
10081	0.23276	0.23239
10082	0.29687	0.45285
10083	0.22832	0.37831
10084	0.24762	0.31569
10085	0.26849	0.31273
10086	0.26004	0.43634
10087	0.23555	0.24772
10088	0.25431	0.35485
10089	0.24831	0.45090
10090	0.24672	0.42248
10091	0.26147	0.33779
10092	0.21302	0.51091
10093	0.25095	0.23103
10094	0.23813	0.47428
10095	0.24061	0.31409
10096	0.27973	0.29094
10097	0.27235	0.21408
10098	0.27503	0.25898
10099	0.19342	0.17559
10100	0.26350	0.46215
10101	0.24650	0.33283
10102	0.37975	0.56318
10103	0.21072	0.52385
10104	0.24171	0.37986
10105	0.24098	0.24069
10106	0.24268	0.38809
10107	0.29812	0.43004
10108	0.25634	0.37507
10109	0.27843	0.38692
10110	0.34580	0.65006
10111	0.22020	0.30277
10112	0.22543	0.40747
10113	0.23088	0.24578
10114	0.42444	0.42529
10115	0.25542	0.36370
10116	0.33936	0.38861
10117	0.26467	0.21863
10118	0.24902	0.33176
10119	0.25588	0.23297
10120	0.21125	0.25617
10121	0.25352	0.39315
10122	0.34261	0.40989
10123	0.23344	0.50967
10124	0.20131	0.33608
10125	0.23476	0.56270
10126	0.25166	0.31492
10127	0.26102	0.49203
10128	0.26826	0.56517
10129	0.20214	0.16407
10130	0.19143	0.33855
10131	0.24662	0.36641
10132	0.24542	0.23943
10133	0.24790	0.33655
10134	0.24554	0.38485
10135	0.32383	0.27892
10136	0.25690	0.21812
10137	0.23495	0.42391
10138	0.23061	0.42068
10139	0.25824	0.45717
10140	0.23388	0.32437
10141	0.24460	0.33508
10142	0.34313	0.51591
10143	0.24199	0.44322
10144	0.21884	0.44041
10145	0.32208	0.51314
10146	0.20146	0.39992
10147	0.27881	0.46575
10148	0.22229	0.24434
10149	0.25630	0.42900
10150	0.21563	0.37940
10151	0.28168	0.33629
10152	0.28869	0.37620
10153	0.22834	0.29630
10154	0.22123	0.53152
10155	0.28561	0.42372
10156	0.28775	0.26279
10157	0.22546	0.36370
10158	0.33571	0.27763
10159	0.22750	0.13965
10160	0.19178	0.22080
10161	0.23626	0.34366
10162	0.30069	0.29654
10163	0.23887	0.29878
10164	0.22749	0.31453
10165	0.22274	0.35927
10166	0.35237	0.31193
10167	0.22843	0.35883
10168	0.26076	0.33696
10169	0.22716	0.44773
10170	0.28502	0.46795
10171	0.24372	0.48013
10172	0.24392	0.23693
10173	0.19548	0.18878
10174	0.23670	0.52180
10175	0.24681	0.45858
10176	0.29091	0.21722
10177	0.21184	0.27241
10178	0.19784	0.26775
10179	0.23998	0.28910
10180	0.32625	0.53397
10181	0.24611	0.35532
10182	0.29915	0.25016
10183	0.20481	0.45768
10184	0.22109	0.21565
10185	0.24250	0.34516
10186	0.24535	0.37915
10187	0.24920	0.26999
10188	0.25457	0.46414
10189	0.21847	0.29740
10190	0.28159	0.28820
10191	0.24789	0.51471
10192	0.19482	0.40893
10193	0.21543	0.41651
10194	0.20508	0.16397
10195	0.24198	0.47685
10196	0.28157	0.28998
10197	0.24049	0.36354
10198	0.21758	0.21854
10199	0.21920	0.25065
10200	0.24680	0.41255
10201	0.23752	0.40467
10202	0.19988	0.22284
10203	0.25563	0.42278
10204	0.25117	0.32692
10205	0.24395	0.50857
10206	0.21800	0.38509
10207	0.22588	0.25072
10208	0.24959	0.53494
10209	0.30246	0.40332
10210	0.24633	0.43486
10211	0.30604	0.43633
10212	0.22453	0.41340
10213	0.25773	0.48427
10214	0.24148	0.42015
10215	0.25730	0.52395
10216	0.42041	0.55323
10217	0.21492	0.49921
10218	0.18520	0.44206
10219	0.27025	0.23221
10220	0.27467	0.31086
10221	0.21500	0.28921
10222	0.20361	0.35022
10223	0.25127	0.45516
10224	0.30306	0.32002
10225	0.23357	0.25468
10226	0.22250	0.30377
10227	0.24619	0.45885
10228	0.25259	0.48900
10229	0.24792	0.38539
10230	0.33341	0.40850
10231	0.24383	0.40087
10232	0.23352	0.44021
10233	0.29486	0.27145
10234	0.26978	0.46829
10235	0.34014	0.54514
10236	0.17626	0.21931
10237	0.38249	0.48152
10238	0.15584	0.15862
10239	0.20623	0.13771
10240	0.30468	0.38907
10241	0.27149	0.50808
10242	0.22957	0.38584
10243	0.23179	0.24021
10244	0.23894	0.54527
10245	0.33981	0.53652
10246	0.18066	0.39705
10247	0.31142	0.42922
10248	0.23988	0.28644
10249	0.26327	0.56201
10250	0.22735	0.44949
10251	0.28079	0.43343
10252	0.24542	0.37720
10253	0.20393	0.16063
10254	0.25272	0.28698
10255	0.21479	0.19835
10256	0.26882	0.25560
10257	0.24919	0.32505
10258	0.22468	0.31538
10259	0.23746	0.43980
10260	0.27327	0.46619
